Frame,Angulo Codo,Angulo Rodilla,Angulo Tronco,Manos Sobre Frente
0.0,92.0843221125981,175.95558203539647,114.38219351386218,True
0.0,87.77601086525358,177.39930782478757,113.68135531035307,True
0.0,83.27829920234532,178.1331655986842,113.67628822112448,True
0.0,84.31609900630887,179.02471655236175,113.37308307831256,True
0.0,93.32791554568026,179.78958849078995,115.48588268474042,True
0.0,111.55349457881933,179.0193761625215,117.20425082730446,True
0.0,116.4699254245801,178.96049811021734,117.29557293756537,True
0.0,113.7654473149425,179.02426467902114,118.72451376357658,True
0.0,112.92739762953252,177.32609358524712,119.61351894507425,True
0.0,113.33077320758261,174.3747537576209,119.41400244335729,True
0.0,115.98642737055503,172.87141403531606,119.92420525755453,True
0.0,116.47713478726216,172.04217152870686,119.66659102791243,True
0.0,115.45889519141056,169.6948187521353,119.93453617000338,True
0.0,113.48361862419114,168.73363705554323,119.38753268043331,True
0.0,112.961853187061,168.70251187846557,119.52358400697047,True
0.0,112.2815727405706,168.66347001512167,120.33150493884024,True
0.0,111.82377070696828,169.01120071795359,120.33835183300558,True
0.0,111.4974744246237,168.42885898096193,120.64169646090758,True
0.0,110.72025142974773,168.33000751540422,120.53745590309063,True
0.0,110.551992914032,167.63272799868486,120.34325710256746,True
0.0,110.3892716237859,165.9209410847936,119.38543823425327,True
0.0,109.59808785306751,166.27158933702432,119.44571857429251,True
0.0,108.01775355271124,167.62503591869984,118.40749748213113,True
0.0,105.85670785910249,169.14216244986616,117.21320248553569,True
0.0,102.90475745230306,170.1002641693283,116.56274274101398,True
0.0,99.0248852719767,168.74325368162064,117.42556929527294,True
0.0,107.54359249568876,169.20608259438677,116.42690176881624,True
0.0,120.80397530236068,170.02374774864293,116.75121800601778,True
0.0,126.6587819400502,171.11207625532873,116.5158612093511,True
0.0,125.6430893500046,171.89349861798567,116.83483097676111,True
0.0,120.94539199418804,172.29477612718276,118.13621713499374,True
0.0,117.00820390115139,172.89356307846336,118.8245214368884,True
0.0,115.07329122468373,173.18838033063182,118.48515479441977,True
0.0,115.86172707540062,173.38466843704174,118.693936320792,True
0.0,114.67303129552965,172.9295114408618,118.03137475839296,True
0.0,110.63116796695768,173.04531025725476,120.04058974692698,True
0.0,111.53781724299053,173.04994755674082,121.03117954915422,True
0.0,111.01219811502897,172.76792873459644,121.54313062604072,True
0.0,110.86433913025563,173.12138496739368,121.81884306999295,True
0.0,112.1413913065959,172.542097452616,121.14597553876536,True
0.0,115.01639287432174,171.4339818328879,121.55285916632968,True
0.0,115.85563878443213,171.95850494462036,120.59005731429114,True
0.0,114.61421537871826,170.04243951456286,120.15460551914184,True
0.0,115.14822397986484,169.16482999848895,118.95528578006105,True
0.0,114.71056247139194,170.85002178193506,118.87439931046362,True
0.0,115.00228539625688,170.05715028106965,118.56807013330955,True
0.0,114.89987424893565,169.36701882573533,117.93181118954821,True
0.0,112.49158506641207,170.20508717639748,116.43280375086728,True
0.0,109.65335267181278,170.45748879793496,116.08964679906717,True
0.0,98.09123854956556,170.17901208459142,115.85528127745857,True
0.0,89.02534767783241,169.92514038167388,114.8358858367448,True
0.0,82.95741180370707,169.33573527089973,113.71048811493851,True
0.0,83.5727297673307,169.17451879968905,113.33696652833403,True
0.0,87.4010024810665,169.0693908331963,113.08236947806157,True
0.0,108.39305243455323,169.21201686680783,114.32731107235088,True
0.0,126.5333078700739,169.1368001067631,115.45520801690864,True
0.0,127.6791882456028,169.2599069738612,116.44672840530141,True
0.0,118.98389941087085,169.7967445990162,117.29203965493659,True
0.0,107.96089080408649,175.60122314507936,116.30025186362181,True
0.0,100.01771513605071,177.50884569875407,115.45688612944366,True
0.0,98.13826488902995,173.58839326584032,118.55872052909204,True
0.0,94.45282072925532,169.33121838690585,119.57223956900003,True
0.0,88.46503744345328,170.01158747045577,120.28647558178933,True
0.0,93.19902738931371,171.26120215576228,119.9821288674708,True
0.0,98.46647645112162,172.42754487837013,116.47881080902324,True
0.0,116.22264205089685,176.8365237712175,115.54662347484208,True
0.0,117.03130716620666,177.15757934079204,115.822264246265,True
0.0,123.4571721944303,176.81103208152356,118.20478606701747,True
0.0,124.93620985682425,169.75436493483855,118.3746640557088,True
0.0,118.91992315791855,158.56976003284865,120.22868756962737,True
0.0,114.34501223109476,146.11460911792256,120.32225658444439,True
0.0,108.21308685183162,138.91330081356367,121.84120463800492,True
0.0,98.1359380625724,141.3599369251287,121.00557949494342,True
0.0,84.09850178432849,147.56131918067237,121.70934665360039,True
0.0,81.45895347102169,154.2977498113032,116.50866287604661,True
0.0,73.24042222031146,160.89316396440515,116.66600189030629,True
0.0,75.7758669593508,170.6047720195165,112.82315365656694,True
0.0,101.12432260334536,173.71329023603388,111.11406204162806,True
0.0,133.79220153316672,174.29549274904397,111.94231907539367,True
0.0,142.55980494744048,168.8985908177673,112.98171896250722,True
0.0,133.159198246701,168.90813082115426,112.18368526011412,True
0.0,126.50637561852555,171.6484389279834,108.48043130098199,True
0.0,119.66488593894042,166.78978014406218,110.1722249359264,True
0.0,120.96704218103902,167.56285988181864,113.45288177631993,True
0.0,121.08555924781966,166.76172805302403,116.11114829809114,True
0.0,120.58878427665483,165.79857499492442,116.82718828072083,True
0.0,123.34235714983627,162.02730455564634,118.39565479025464,True
0.0,127.24333258528449,155.4851719273259,118.4500091117653,True
0.0,131.4744062885291,159.47340520962763,121.10617012574913,True
0.0,134.50660695374285,165.9361980603645,121.47143679643257,True
0.0,131.33443916920226,162.76034845940114,120.57787045924584,True
0.0,126.46518558272969,161.8012828630557,119.92887774479134,True
0.0,121.58547938459459,162.30377483513126,120.5114204860424,True
0.0,115.71720094163842,163.4978563997966,119.8870511010855,True
0.0,112.05861268872731,165.69013641018378,119.71370266227832,True
0.0,104.87262556837813,164.0637827346487,118.93098650568645,True
0.0,98.16395417392653,164.89970181986112,116.74469830295938,True
0.0,94.46045235066505,167.08455477814243,115.50807611016008,True
0.0,91.22831971902815,168.73763626006524,117.21780100595656,True
0.0,83.98439587311087,169.31323485140655,119.7323833122775,True
0.0,80.79816422149707,169.6844185698868,122.27239511501742,True
0.0,81.82111427061912,168.93826310579098,120.61624960161998,True
0.0,93.68001042188472,168.7014166751227,120.5866977121364,True
0.0,102.1782308411069,168.92562491193036,119.6052882611607,True
0.0,105.4219053546665,171.26707883281148,120.550745001579,True
0.0,103.92950634040035,174.86579914942828,121.12827171736492,True
0.0,105.23466175618852,178.2407808014851,121.47577999850118,True
0.0,107.55275520624072,177.44313296022293,121.65894791926704,True
0.0,107.05737972501697,176.89086002419234,123.19409425315676,True
0.0,104.36638781496958,178.5025734610966,123.75438049703156,True
0.0,101.40973442032117,178.13406131116602,122.65141768690503,True
0.0,101.9939850311461,177.6161996262371,120.86577175112927,True
0.0,102.84892261412641,177.17588551531534,121.26661907492714,True
0.0,104.32262572806006,177.40448019090738,122.95016463249424,True
0.0,106.4713319265706,177.9174054611564,122.96469089000134,True
0.0,104.9848204915101,177.1350523003312,122.36512616676085,True
0.0,105.06891513721621,176.63535443362392,121.93824912681464,True
0.0,105.70160723822282,178.80483335379088,120.04723905661598,True
0.0,105.34981290417117,178.48230802919284,119.5570330166659,True
0.0,104.25023544569977,176.92265629948346,118.39677716296563,True
0.0,101.92181107749333,176.63785490398965,116.72281646736018,True
0.0,95.40886221523922,176.59916466034463,117.2539472160878,True
0.0,89.76331155171837,177.01693180001794,117.09896981644796,True
0.0,93.43087295420065,177.65321015263405,116.48305891525642,True
0.0,108.30543326523393,177.9256723730596,116.53684927612053,True
0.0,119.85275532925728,177.87497269463194,116.21804525547327,True
0.0,122.43283793927975,178.13339095540167,115.89969267784146,True
0.0,120.75321214758817,178.0624900351218,116.30937922204652,True
0.0,118.79489342334055,178.25121552171325,116.1299902498804,True
0.0,117.96316016657528,178.47658960419096,115.35339867991544,True
0.0,117.36441922724457,178.24948960068855,115.07714470527311,True
0.0,117.21480903756067,177.97069352200285,115.82468950713017,True
0.0,116.48117524414502,177.90559487942443,116.42696764443498,True
0.0,116.4167154057885,177.74784670172303,116.4863943081246,True
0.0,116.1258438444807,177.63986028905185,116.58158416023946,True
0.0,115.73213979995275,178.24527403238426,116.23236715832964,True
0.0,115.69609032582828,179.64674798860383,116.5714310017096,True
0.0,115.3460035926852,179.92248726566808,116.86596218158219,True
0.0,115.43995507460359,177.7424507408687,117.11970943552362,True
0.0,115.04550810075497,174.64454382235897,117.28370936299088,True
0.0,115.66088729042251,171.35640112874927,118.05140576732494,True
0.0,117.91444195989028,171.88666784538742,118.48961428847792,True
0.0,114.7352971300275,171.92853218891673,117.6174899770213,True
0.0,106.70615432930917,172.8072332567482,117.34564760874477,True
0.0,94.51762629342231,174.37937242635755,116.3592697234178,True
0.0,88.77771489700238,177.32273502397715,116.35564461947408,True
0.0,88.90271125464496,179.10470451141245,116.12221720633453,True
0.0,92.83854861288998,176.58453963272368,115.09366627406172,True
0.0,102.94694872922723,175.2538129039623,117.20175726872687,True
0.0,111.63762754390817,173.8770520172972,119.73720115710742,True
0.0,113.77260433956654,174.29195304108714,120.41713400847519,True
0.0,114.74965318336784,174.28505194219338,119.8345432010163,True
0.0,115.25260436036756,174.58342151381675,119.99602683736397,True
0.0,114.31079579271425,173.70701545988277,118.61963603936681,True
0.0,114.00210899068543,172.78055002156242,118.07333255977721,True
0.0,113.5370633810813,171.38738456405076,117.85092958883153,True
0.0,113.94068212294778,170.30257709572558,117.27901796533996,True
0.0,113.37267189229235,170.01652204373642,116.72149755537038,True
0.0,114.01110970530166,169.98516694833847,116.56077000481876,True
0.0,113.66221299937519,169.996863141165,115.98901545772088,True
0.0,113.27581150071323,171.51160911259248,115.3262412231795,True
0.0,112.32329263805917,172.4663805245542,114.94629175138695,True
0.0,111.02795458388732,173.05915119535678,114.96068586589203,True
0.0,107.41615846787963,173.5665260558441,115.0769316527733,True
0.0,103.20922066326528,174.4685945444811,115.38752312700527,True
0.0,96.88885428186488,175.46791486456266,115.03598318194578,True
0.0,91.38380873732605,175.80402866643004,115.92316513876433,True
0.0,85.80120519710624,177.08632537004678,116.42393118781446,True
0.0,82.94729986587248,178.09596005061215,116.04778082520036,True
0.0,79.28607484306029,179.63157674709632,116.28292475245354,True
0.0,79.6232714895751,179.68583859595924,116.00135476655191,True
0.0,79.46643708815505,179.2666979428389,117.57990472639733,True
0.0,85.66773879624309,178.64994191326394,118.65480878859671,True
0.0,102.89106079186925,178.43053007547053,119.23692355203782,True
0.0,128.00083932816568,176.7335958342395,121.05946230445258,True
0.0,129.44821388396946,174.2743865599784,122.11235441219738,True
0.0,120.49608274735691,172.9379012792306,123.16151612356258,True
0.0,108.1935816281508,171.84880827210907,125.05683744423064,True
0.0,92.44188996567365,171.34098508277984,119.0480177712209,True
0.0,81.59200298791423,167.94158406336848,118.64999322819864,True
0.0,75.83454683954562,163.7261133377173,121.36057951328038,True
0.0,69.95672069532364,153.07358863237695,120.0103309934949,True
0.0,66.42768079753021,135.25498879159505,118.66888689624946,True
0.0,71.15447248426916,113.48983939973141,113.47793792917511,True
0.0,78.61766153544512,99.35855760657445,112.79673051999691,True
0.0,103.79031698036985,92.37791387793187,112.33086866435777,True
0.0,116.86420347596041,99.48979206090895,111.81661740184289,True
0.0,119.3445725003114,73.44322829855352,113.67165019076096,True
0.0,117.28969302953388,66.49435170152502,111.59490132521294,True
0.0,113.23133310686443,84.89272971510283,108.5149662576243,True
0.0,105.90822045373395,101.81419504460005,111.76070893712664,True
0.0,95.73121891953187,114.09002354607296,114.68473240845279,True
0.0,87.51924611616641,129.22429127093577,112.50911536589729,True
0.0,82.47166524842787,136.7485793789351,113.37493226829622,True
0.0,83.93990716898277,150.5108386432938,113.85644185942813,True
0.0,110.05661613928334,163.45695876550087,114.19220112012943,True
0.0,129.798527147121,171.2229840483396,112.24066924246961,True
0.0,135.94402733523904,169.79453676178986,112.86395631038447,True
0.0,138.88908797184425,167.12589761130738,114.01691808026382,True
0.0,134.82355329388054,172.955359241301,112.70188059390583,True
0.0,132.4500288399033,178.64189634159376,109.95223030296515,True
0.0,129.68146587097073,176.88357591856737,109.05407111372423,True
0.0,127.18605905502048,173.32000902150634,109.42093603218132,True
0.0,123.67053633017038,171.9852571487012,110.4787670144051,True
0.0,122.23974118045503,170.47639495117036,114.25623870064496,True
0.0,120.19389478950345,168.54113097499024,115.31024988719746,True
0.0,118.01484225354552,171.00899063032094,117.26373940967879,True
0.0,116.45800655283813,171.35890966879464,118.66882223165808,True
0.0,117.93951110026156,171.47735210320212,119.79984662038366,True
0.0,118.90776381878402,169.29901000340774,120.24147399611383,True
0.0,114.53775966316184,169.7181732232318,120.06289005860013,True
0.0,113.752580932418,170.8904802941336,120.6594368958485,True
0.0,111.32011000293565,173.28249131865425,121.04534970069138,True
0.0,108.79771909898379,174.0208904790264,119.87478189068663,True
0.0,105.83219987003373,174.26190292979558,118.1273615056021,True
0.0,100.36246851317124,175.93970446845717,115.45701477785741,True
0.0,98.41101470317476,174.74501478136764,114.47859579320716,True
0.0,95.82288501496168,175.35425469342312,115.74220263886316,True
0.0,89.96584841397377,175.1197887918536,115.39215226198036,True
0.0,90.89679825269506,176.7007261102963,114.21837882075754,True
0.0,95.30406410945854,178.50907257866598,114.15062852467933,True
0.0,112.09834749380265,178.53598784469207,115.0407982405446,True
0.0,120.11386651679635,176.72051420195805,115.10472781393746,True
0.0,120.29982449392556,177.91477484214545,113.93421163405841,True
0.0,118.52252242970977,179.85960036987885,112.4602009357001,True
0.0,118.78113959530545,178.00003862890114,110.77552660353724,True
0.0,117.09240703059935,176.6440343839827,109.8346396951783,True
0.0,116.0553998672206,175.75987533648112,110.1005008164051,True
0.0,114.83558194367451,175.48814826484715,109.9433574034089,True
0.0,112.29645646654632,177.9997495443142,110.22268743762322,True
0.0,111.8862750603018,179.78534367907204,109.13244040265901,True
0.0,109.0012772964305,179.48737044856776,110.32172155783668,True
0.0,105.89000882224556,177.9485372659104,111.91253116452371,True
0.0,106.32966297166486,179.08971320249108,112.61383727726785,True
0.0,104.68625225651698,179.73023581653908,111.0425368783652,True
0.0,103.54176881221528,177.70138105322326,109.77328375897994,True
0.0,101.7935904348201,177.89121689225533,110.23931435377095,True
0.0,98.8674166879618,178.8247128945788,110.71567612833539,True
0.0,94.09699148028389,178.0785254031668,111.95009761785184,True
0.0,88.39921128544117,177.3746602467715,112.64522256561585,True
0.0,86.01742570869231,177.84996111452452,112.39659092873826,True
0.0,83.03216714133696,179.1986165871081,112.09040031898436,True
0.0,77.18671127057117,179.7488829442052,108.38866496007819,True
0.0,77.27939017160307,179.69143382890974,106.79587057590506,True
0.0,79.34375412162176,179.86217189745312,107.24496999464247,True
0.0,89.62098064353651,179.5490140092239,108.83333485602122,True
0.0,99.29915902321098,178.33742975744264,111.6488225043579,True
0.0,103.83774462761284,175.32952902045201,114.57115097451553,True
0.0,103.27224547918273,174.47268650316752,115.35498388503821,True
0.0,101.37922282182387,173.68284550295934,116.04007489644484,True
0.0,99.78395848725735,174.69445658270678,115.34645021790857,True
0.0,99.2397337014835,175.0335801835777,113.33818915818193,True
0.0,95.379124843696,175.47806880924327,111.83513687795725,True
0.0,94.14102032136317,174.86964020800002,111.5212299193886,True
0.0,94.85908988398356,175.03505066200154,110.58789141901147,True
0.0,96.95297129654382,177.5021264547167,110.54789444347941,True
0.0,96.31288461142988,177.96263231025716,110.62975960015088,True
0.0,96.07031110530554,179.4112446003533,111.54304334333014,True
0.0,95.94431278598192,179.88591492715352,111.77231269090775,True
0.0,96.30036756404238,179.5286335290348,115.09174425606658,True
0.0,96.57316209021806,179.5117060276198,115.76622619965369,True
0.0,95.4208895384245,178.0907187763439,116.29230216038752,True
0.0,93.11078932654637,178.27171411357892,115.80770939783226,True
0.0,87.51533455633823,178.66056465528047,116.12751989542193,True
0.0,82.27702761559958,178.7452581285024,114.9344822227823,True
0.0,81.12885768982967,179.84788865200758,114.28620224195797,True
0.0,83.00101841224328,179.4932208249035,112.98260581016928,True
0.0,96.36963656026484,179.1714082842163,113.97094637935403,True
0.0,108.27592224879528,179.14366406095172,114.4741432239524,True
0.0,113.21741045802915,179.56746345108678,114.62406203425931,True
0.0,113.12018654903815,179.86522797413642,114.97327283842915,True
0.0,112.4472398417115,179.73099503513535,115.18749802870978,True
0.0,111.831346466815,179.53081146994256,114.93270519766304,True
0.0,110.7647417670496,179.63808675231664,114.22376900024597,True
0.0,109.31674851904583,178.879699694188,113.37333436189473,True
0.0,108.11085031826634,177.69821376194594,112.69746017174201,True
0.0,106.85729749977851,176.54101481669562,112.5285041596221,True
0.0,105.76899141450208,175.67422542460602,112.93908803125635,True
0.0,104.78558030721896,173.9454532510725,112.80160418597653,True
0.0,104.00201246065254,171.23226267600066,112.7530124716338,True
0.0,102.73705437403467,169.41866683580722,112.47908813464859,True
0.0,102.03452451305594,167.77635871538158,111.94689957359671,True
0.0,100.30681459326843,166.3600047033136,111.73444008871449,True
0.0,97.74396240695212,164.45015797687546,111.9534265364588,True
0.0,94.64219025408575,164.16274194001207,113.67729704174215,True
0.0,91.40367157986402,165.03987465337588,115.14722016655642,True
0.0,86.23188900060241,165.87455549997438,115.59084185390772,True
0.0,80.85174762530174,168.01031474213815,114.03988418768554,True
0.0,83.23670840806021,170.15083911943375,110.46282128111721,True
0.0,96.40761482214378,172.2070678910519,114.97617953442324,True
0.0,126.53236858476983,173.65018479717932,116.452583728405,True
0.0,142.4812258976895,173.6688431813097,124.72744803106708,True
0.0,141.28832035469034,172.90467476368454,123.03726457134131,True
0.0,140.37356875843048,172.61452954860138,120.6725003024459,True
0.0,142.34221133142114,172.38617958313895,119.60852077890623,True
0.0,136.93924303602373,171.97904637068905,119.58788597442842,True
0.0,135.6397466410854,171.26203108143093,118.46242065169999,True
0.0,132.40864317375133,171.47138513713293,118.84842246217234,True
0.0,130.06513254071612,171.56920071868865,117.34130647405351,True
0.0,127.16148516944074,173.73302339445223,117.45571449118296,True
0.0,125.02648230690092,174.4491169108981,115.97987876313867,True
0.0,122.60753631733576,175.1198109147596,115.61297767506461,True
0.0,121.45550720656222,175.48603480301693,115.37632993189301,True
0.0,121.71316306596,176.8090135606461,115.13863004561144,True
0.0,122.2888407335879,177.43608509597897,114.99632446324455,True
0.0,125.59701811820429,179.7765395645713,118.45957218752024,True
0.0,127.87197074284838,177.8173004910158,119.45512372147586,True
0.0,128.11856276073934,177.26283494826617,121.25783791296459,True
0.0,130.87418242215972,174.05338090706584,118.27546847100606,True
0.0,140.8195673694215,175.41724041311124,119.3682727695929,True
0.0,146.10918724106088,179.51121583363005,121.64558305952488,True
0.0,137.4051124167316,173.86899694470208,116.24589542894105,True
0.0,147.07691941067344,176.31764594701917,113.28152712066449,True
0.0,154.29084302581512,179.40309424280994,116.3752252990074,False
0.0,157.47530752850474,177.3724394172914,116.7373172625442,False
0.0,159.96860946421702,178.03364833185543,116.04425359310298,False
0.0,162.5970453546664,174.43338664526578,114.43474455843115,False
0.0,161.44681386564744,173.09841108963707,122.87952961198197,False
0.0,166.82778751634288,175.57083138859466,118.14882281322484,False
0.0,163.85912583880264,175.15946492249327,119.27698425276574,False
0.0,158.9978921422624,175.15273560927395,112.35899366767312,False
0.0,167.27761487491182,173.52379617496845,110.67083321034065,False
0.0,161.65463640914436,179.06127811028458,110.81829665915801,False
0.0,158.10334328646564,177.41241252550293,111.2188838623279,False
0.0,158.4321377011696,164.81332988358193,108.08238698374029,False
0.0,157.35452028053953,171.5688692582115,109.91047882919925,False
0.0,161.93740835652284,170.8307587974638,111.20791362021475,False
0.0,173.27669846088799,171.4163414678404,111.39774771416076,False
0.0,174.26931272270383,175.47526965676505,112.20495498066254,False
0.0,167.03033298056604,177.2406076847382,109.6783177641274,False
0.0,158.66544754546288,178.75592870287915,109.90951939909772,False
0.0,154.460783611475,179.8660062581463,107.82861781418202,False
0.0,151.5711466079362,177.46960861085637,107.2870141299494,False
0.0,148.0670510696742,176.33701873837907,104.2781090566992,False
0.0,146.55852670587439,178.4883715020828,102.1764170191462,False
0.0,145.8243902746818,176.24574030789336,98.62822647164884,False
0.0,147.0839731348875,179.93329665734467,98.55338290769454,False
0.0,146.38342098151816,173.82259672914597,99.50517547408433,False
0.0,144.01851651117613,179.20024827095148,99.7450235388767,False
0.0,140.01215579628982,179.97255117265536,100.22780898098762,False
0.0,139.2818341680455,173.94191148491257,97.88044056658485,False
0.0,145.73201238602383,176.1197973312516,95.53192890847778,False
0.0,147.47407425896753,179.11121167431068,93.58511101267445,False
0.0,147.80729960808932,174.97063679038394,95.5890617547337,False
0.0,147.89094621123698,177.82554473785405,95.31804718623691,False
0.0,148.40252344698882,177.52174833403697,96.05757934381012,False
0.0,150.56280948538128,179.26460045189347,97.74055598898686,False
0.0,148.36856368269866,161.99159957319654,102.82342414639257,False
0.0,147.27169443787992,170.25950972137034,100.79083226714718,False
0.0,144.9685081934693,167.6333282508041,102.8119708442176,False
0.0,143.14396967292765,160.5800864042386,110.7787321153423,False
0.0,141.905540843022,152.7317540377134,117.31457746256307,False
